diagnostique,maladie,symptome
1,spondylolisthesis,"leg pain, neck pain, low back pain, loss of sensation, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, back pain, neck pain, loss of sensation, paresthesia, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, back pain, neck pain, loss of sensation, paresthesia, leg weakness"
1,spondylolisthesis,"hip pain, back pain, neck pain, problems with movement, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"back pain, loss of sensation, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"back pain, neck pain, leg weakness"
1,spondylolisthesis,"hip pain, neck pain, problems with movement, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"neck pain, low back pain, problems with movement, leg cramps or spasms"
1,spondylolisthesis,"neck pain, problems with movement, paresthesia, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, back pain, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, neck pain, loss of sensation, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, back pain, loss of sensation, paresthesia"
1,spondylolisthesis,"leg pain, hip pain, problems with movement, paresthesia, leg weakness"
1,spondylolisthesis,"leg pain, back pain, neck pain, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"leg pain, hip pain, back pain, leg weakness"
1,spondylolisthesis,"hip pain, neck pain, low back pain, loss of sensation, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, loss of sensation, paresthesia, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, neck pain, low back pain, problems with movement, loss of sensation, leg cramps or spasms"
1,spondylolisthesis,"leg pain, hip pain, paresthesia, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"hip pain, back pain, neck pain, low back pain, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, back pain, neck pain, low back pain, loss of sensation, leg cramps or spasms"
1,spondylolisthesis,"leg pain, hip pain, neck pain, low back pain, problems with movement, loss of sensation"
1,spondylolisthesis,"hip pain, back pain, neck pain, low back pain, leg cramps or spasms"
1,spondylolisthesis,"hip pain, back pain, neck pain, low back pain, paresthesia, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, low back pain, problems with movement, loss of sensation, paresthesia, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, back pain, neck pain, low back pain, problems with movement, loss of sensation"
1,spondylolisthesis,"leg pain, hip pain, back pain, loss of sensation, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"hip pain, back pain, low back pain, leg cramps or spasms"
1,spondylolisthesis,"hip pain, back pain, neck pain, low back pain, problems with movement, leg cramps or spasms"
1,spondylolisthesis,"back pain, neck pain, low back pain, problems with movement, loss of sensation, paresthesia, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, back pain, neck pain, leg cramps or spasms"
1,spondylolisthesis,"back pain, loss of sensation"
1,spondylolisthesis,"hip pain, neck pain, low back pain, loss of sensation, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, low back pain, problems with movement, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, back pain, neck pain, low back pain, problems with movement, paresthesia, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"neck pain, problems with movement, loss of sensation, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, low back pain, loss of sensation, paresthesia"
1,spondylolisthesis,"leg pain, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"hip pain, back pain, low back pain, paresthesia, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, neck pain, low back pain, loss of sensation, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"hip pain, neck pain, low back pain, loss of sensation, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"hip pain, low back pain, problems with movement, leg cramps or spasms"
1,spondylolisthesis,"leg pain, hip pain, back pain, low back pain, leg cramps or spasms"
1,spondylolisthesis,"hip pain, back pain, low back pain, problems with movement, loss of sensation, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"hip pain, neck pain, low back pain, problems with movement, loss of sensation, leg cramps or spasms, leg weakness"
1,spondylolisthesis,"hip pain, low back pain, leg cramps or spasms"
1,spondylolisthesis,"leg pain, neck pain, loss of sensation, leg weakness"
1,spondylolisthesis,"leg pain, hip pain, paresthesia, leg cramps or spasms"
1,spondylolisthesis,"hip pain, problems with movement, loss of sensation, leg cramps or spasms, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, paresthesia"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, low back pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, hip pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"arm pain, back pain, paresthesia, shoulder pain"
0,herniated disk,leg pain
0,herniated disk,"arm pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, low back pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, paresthesia, arm weakness"
0,herniated disk,"arm pain, neck pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, back pain, neck pain"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, back pain, loss of sensation, paresthesia"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, low back pain, paresthesia"
0,herniated disk,"back pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, low back pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"neck pain, loss of sensation, paresthesia"
0,herniated disk,"hip pain, back pain, low back pain, shoulder pain, arm weakness"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, loss of sensation, shoulder pain"
0,herniated disk,"back pain, neck pain, loss of sensation"
0,herniated disk,"leg pain, back pain, neck pain, low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"back pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"back pain, loss of sensation, paresthesia"
0,herniated disk,"loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, neck pain, shoulder pain, arm weakness"
0,herniated disk,"hip pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"arm pain, back pain, loss of sensation, arm weakness"
0,herniated disk,"back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, neck pain, low back pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, loss of sensation, shoulder pain"
0,herniated disk,"arm pain, back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, neck pain"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"arm pain, low back pain, shoulder pain, arm weakness"
0,herniated disk,"leg pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"neck pain, loss of sensation"
0,herniated disk,"hip pain, arm pain, neck pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"arm pain, back pain, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, arm weakness"
0,herniated disk,"back pain, neck pain, shoulder pain"
0,herniated disk,"hip pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"arm pain, back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"back pain, low back pain, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, shoulder pain"
0,herniated disk,"arm pain, back pain, paresthesia, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, low back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"hip pain, arm pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, loss of sensation, paresthesia"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, loss of sensation, arm weakness"
0,herniated disk,"hip pain, back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, shoulder pain, arm weakness"
0,herniated disk,"leg pain, neck pain"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, shoulder pain, arm weakness"
0,herniated disk,"hip pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"hip pain, neck pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, neck pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, loss of sensation, paresthesia"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, paresthesia"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, low back pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"back pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"hip pain, arm pain, back pain"
0,herniated disk,"back pain, neck pain, low back pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, loss of sensation, arm weakness"
0,herniated disk,"leg pain, neck pain, leg weakness"
0,herniated disk,"neck pain, low back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"hip pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, shoulder pain"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, loss of sensation"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, arm pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, arm pain, paresthesia, arm weakness"
0,herniated disk,"leg pain, hip pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"arm pain, back pain, low back pain, shoulder pain"
0,herniated disk,"leg pain, neck pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, back pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, low back pain, loss of sensation, arm weakness"
0,herniated disk,"leg pain, loss of sensation"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, loss of sensation, arm weakness"
0,herniated disk,"arm pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"back pain, loss of sensation, arm weakness"
0,herniated disk,"arm pain, neck pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"arm pain, low back pain"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, neck pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, shoulder pain"
0,herniated disk,"arm pain, back pain, neck pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, arm weakness"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, low back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, neck pain, low back pain, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation"
0,herniated disk,"hip pain, neck pain, low back pain"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, paresthesia"
0,herniated disk,"neck pain, loss of sensation, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"hip pain, back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"arm pain, low back pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, shoulder pain, leg weakness"
0,herniated disk,"hip pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"leg pain, loss of sensation, paresthesia"
0,herniated disk,"arm pain, back pain, loss of sensation, paresthesia"
0,herniated disk,"arm pain, back pain, neck pain, paresthesia, shoulder pain"
0,herniated disk,"arm pain, back pain, loss of sensation, shoulder pain"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, loss of sensation, arm weakness"
0,herniated disk,"back pain, neck pain, paresthesia, shoulder pain"
0,herniated disk,"hip pain, back pain, neck pain, low back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, low back pain, loss of sensation, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"back pain, neck pain, shoulder pain, arm weakness"
0,herniated disk,"leg pain, neck pain, low back pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"leg pain, arm pain, neck pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, loss of sensation, paresthesia"
0,herniated disk,"leg pain, arm pain, low back pain, paresthesia"
0,herniated disk,"leg pain, back pain, neck pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, arm pain, low back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"back pain, low back pain, loss of sensation"
0,herniated disk,"leg pain, hip pain, back pain, low back pain, loss of sensation, arm weakness"
0,herniated disk,"leg pain, hip pain, back pain, paresthesia, shoulder pain"
0,herniated disk,"hip pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, neck pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia"
0,herniated disk,"arm pain, back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, paresthesia, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, shoulder pain"
0,herniated disk,"leg pain, arm pain, neck pain, loss of sensation, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, neck pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"arm pain, back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, arm pain, low back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"leg pain, hip pain, back pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"hip pain, back pain, neck pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, arm pain, back pain, loss of sensation, arm weakness"
0,herniated disk,"arm pain, loss of sensation"
0,herniated disk,"hip pain, arm pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, neck pain, low back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, loss of sensation"
0,herniated disk,"arm pain, back pain, low back pain, paresthesia, arm weakness"
0,herniated disk,"arm pain, neck pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, paresthesia"
0,herniated disk,"leg pain, hip pain, arm pain, shoulder pain"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, low back pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"arm pain, neck pain, loss of sensation, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, back pain, neck pain, low back pain, arm weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, low back pain, shoulder pain"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, low back pain, paresthesia"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, neck pain, loss of sensation"
0,herniated disk,"hip pain, neck pain, low back pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"arm pain, paresthesia, arm weakness"
0,herniated disk,"neck pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, loss of sensation, paresthesia, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, neck pain, paresthesia, shoulder pain"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, loss of sensation"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, paresthesia, arm weakness"
0,herniated disk,"arm pain, back pain, low back pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, neck pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, neck pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, back pain, low back pain, loss of sensation, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, neck pain, loss of sensation"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"arm pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, paresthesia, leg weakness"
0,herniated disk,"arm pain, neck pain, loss of sensation, leg weakness"
0,herniated disk,"leg pain, neck pain, low back pain, paresthesia, shoulder pain, arm weakness, leg weakness"
0,herniated disk,"arm pain, neck pain, shoulder pain"
0,herniated disk,"hip pain, back pain, neck pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, paresthesia, arm weakness"
0,herniated disk,"hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, shoulder pain"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, shoulder pain"
0,herniated disk,"hip pain, back pain, loss of sensation, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"back pain, neck pain, low back pain, paresthesia, shoulder pain"
0,herniated disk,"arm pain, low back pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, neck pain, low back pain, paresthesia"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, paresthesia, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, low back pain, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"hip pain, arm pain, low back pain, loss of sensation"
0,herniated disk,"leg pain, hip pain, back pain, neck pain, low back pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"arm pain, back pain, neck pain, low back pain, paresthesia, leg weakness"
0,herniated disk,"back pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"leg pain, hip pain, neck pain, arm weakness, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, low back pain, paresthesia, shoulder pain"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"leg pain, hip pain, arm pain, back pain, neck pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"back pain, neck pain, low back pain, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, low back pain, loss of sensation, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, low back pain, paresthesia, shoulder pain"
0,herniated disk,"arm pain, low back pain, paresthesia"
0,herniated disk,"arm pain, low back pain, loss of sensation, paresthesia, arm weakness, leg weakness"
0,herniated disk,"arm pain, neck pain, paresthesia, leg weakness"
0,herniated disk,"hip pain, neck pain, low back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, hip pain, arm pain, neck pain, paresthesia"
0,herniated disk,"arm pain, back pain, neck pain, paresthesia, arm weakness, leg weakness"
0,herniated disk,"back pain, low back pain, paresthesia, shoulder pain, arm weakness"
0,herniated disk,"leg pain, arm pain, low back pain, loss of sensation, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, neck pain, shoulder pain, leg weakness"
0,herniated disk,"leg pain, arm pain, back pain, low back pain, loss of sensation, arm weakness, leg weakness"
0,herniated disk,"leg pain, arm pain, neck pain, low back pain, loss of sensation, paresthesia, arm weakness"
0,herniated disk,"arm pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"back pain, paresthesia, shoulder pain, leg weakness"
0,herniated disk,"hip pain, arm pain, back pain, low back pain, shoulder pain"
